time_s,mocap_time_s,vehicle_id,x_m,y_m,z_m,yaw_rad,target_vx_mps,target_vy_mps,target_vz_mps,measured_vx_mps,measured_vy_mps,measured_vz_mps,target_heading_rad,target_speed_mps,measured_speed_mps,speed_command_mps,angle_command,front_left_command,front_right_command,rear_left_command,rear_right_command,command_sent
7.104350,1788759871.225547791,car5,-0.220933,0.574705,0.128464,0.026546,0.062912,-0.182917,0.000000,0.059743,-0.172912,-0.000382,0.000000,0.193433,0.182942,0.000000,0.000000,65.658293,-58.571041,-58.571041,65.658293,1
7.306167,1788759871.425729036,car4,-0.478798,-0.297799,0.133659,-0.072701,0.222474,0.114041,0.000000,0.177984,0.084334,-0.000063,0.000000,0.250000,0.196953,0.000000,0.000000,6.630974,100.000000,95.222344,11.408630,1
7.306167,1788759871.425729036,car5,-0.202887,0.547700,0.127871,0.138514,0.061385,-0.173575,0.000000,0.084794,-0.149184,-0.001631,0.000000,0.184110,0.171598,0.000000,0.000000,64.247804,-72.010819,-60.929689,53.166673,1
7.507875,1788759871.615417004,car4,-0.444454,-0.281698,0.133608,-0.109217,0.225409,0.108124,0.000000,0.180229,0.082489,0.000979,0.000000,0.250000,0.198209,0.000000,0.000000,6.876852,100.000000,93.037080,13.839772,1
7.507875,1788759871.615417004,car5,-0.180521,0.525474,0.127485,0.099400,0.059773,-0.163200,0.000000,0.122124,-0.116127,-0.000385,0.000000,0.173802,0.168522,0.000000,0.000000,56.232071,-76.807346,-68.855367,48.280092,1
7.710002,1788759871.825637341,car4,-0.410551,-0.265125,0.133943,-0.047475,0.228514,0.101397,0.000000,0.164822,0.080520,0.000805,0.000000,0.250000,0.183438,0.000000,0.000000,18.354397,100.000000,96.971139,21.383259,1
7.710002,1788759871.825637341,car5,-0.167734,0.498374,0.127402,0.068038,0.061651,-0.150133,0.000000,0.067607,-0.133065,-0.000725,0.000000,0.162298,0.149254,0.000000,0.000000,56.573709,-62.449717,-57.006685,51.130677,1
7.912178,1788759872.035412312,car4,-0.365657,-0.249826,0.133415,-0.010218,0.231304,0.094859,0.000000,0.217109,0.072442,-0.001235,0.000000,0.250000,0.228875,0.000000,0.000000,21.567297,100.000000,100.000000,21.567297,1
7.912178,1788759872.035412312,car5,-0.157888,0.467788,0.127020,0.057291,0.071294,-0.134804,0.000000,0.050392,-0.145999,0.000806,0.000000,0.152496,0.154451,0.000000,0.000000,55.871574,-49.670296,-45.087043,51.288321,1
8.113923,1788759872.235575914,car4,-0.329074,-0.234990,0.133215,0.182500,0.235443,0.084063,0.000000,0.195071,0.075251,-0.001588,0.000000,0.250000,0.209083,0.000000,0.000000,45.401883,87.602069,100.000000,33.003953,1
8.113923,1788759872.235575914,car5,-0.145960,0.438215,0.126529,0.089397,0.078732,-0.114706,0.000000,0.055384,-0.157329,-0.004248,0.000000,0.139126,0.166793,0.000000,0.000000,52.095540,-39.459190,-32.307463,44.943812,1
8.315607,1788759872.435515881,car4,-0.278212,-0.217713,0.131451,0.158195,0.238319,0.075525,0.000000,0.248409,0.092853,-0.006334,0.000000,0.250000,0.265196,0.000000,0.000000,45.959974,88.173281,100.000000,34.133255,1
8.315607,1788759872.435515881,car5,-0.127946,0.420067,0.125952,0.085057,0.094365,-0.096858,0.000000,0.091391,-0.097411,-0.002380,0.000000,0.135227,0.133571,0.000000,0.000000,52.988265,-39.046154,-32.241568,46.183678,1
8.517323,1788759872.635542870,car4,-0.212880,-0.205123,0.130840,0.093429,0.238851,0.073827,0.000000,0.321126,0.063872,-0.005101,0.000000,0.250000,0.327417,0.000000,0.000000,27.876769,92.467204,99.941519,20.402455,1
8.517323,1788759872.635542870,car5,-0.116971,0.407481,0.126016,-0.015657,0.128532,-0.083909,0.000000,0.055336,-0.063757,-0.001875,0.000000,0.153496,0.084422,0.000000,0.000000,67.127994,-14.617631,-14.617631,67.127994,1
8.719131,1788759872.835522175,car4,-0.145798,-0.193305,0.131788,-0.036343,0.240744,0.067395,0.000000,0.334220,0.057854,0.003425,0.000000,0.250000,0.339190,0.000000,0.000000,11.313752,94.133720,91.226277,14.221194,1
8.719131,1788759872.835522175,car5,-0.093025,0.393920,0.125633,-0.033222,0.159219,-0.067406,0.000000,0.111782,-0.066040,-0.001251,0.000000,0.172899,0.129832,0.000000,0.000000,66.823034,-0.720104,-3.377900,69.480831,1
8.921131,1788759873.035538673,car4,-0.094420,-0.182002,0.131359,-0.121014,0.225233,0.046979,0.000000,0.282718,0.056151,-0.002275,0.000000,0.230080,0.288240,0.000000,0.000000,8.007384,90.940412,81.259328,17.688468,1
8.921131,1788759873.035538673,car5,-0.062387,0.377638,0.126296,0.014652,0.174767,-0.046979,0.000000,0.165659,-0.083814,0.000067,0.000000,0.180971,0.185655,0.000000,0.000000,58.870887,4.401671,4.401671,58.870887,1
